# x,y,error
0.000000000000000000e+00,0.000000000000000000e+00,3.597913302358077825e-01
-2.000000000000000042e-02,-1.800000000000000044e+00,3.693599641038027293e-01
-8.999999999999999667e-02,-3.530000000000000249e+00,3.721667347802130599e-01
-3.300000000000000155e-01,-5.690000000000000391e+00,3.790432829396519487e-01
-3.800000000000000044e-01,-8.099999999999999645e+00,3.821919943241738338e-01
-4.099999999999999756e-01,-1.038000000000000078e+01,3.643322098867748382e-01
-5.300000000000000266e-01,-1.310999999999999943e+01,3.658314869884985998e-01
-6.599999999999999201e-01,-1.558000000000000007e+01,3.850793261701163095e-01
-9.000000000000000222e-01,-1.819999999999999929e+01,3.780897213639935472e-01
-1.050000000000000044e+00,-2.089000000000000057e+01,3.729687785211836526e-01
-1.209999999999999964e+00,-2.344999999999999929e+01,3.877739162348386448e-01
-1.390000000000000124e+00,-2.601999999999999957e+01,3.883031669505093153e-01
-1.500000000000000000e+00,-2.844999999999999929e+01,3.911344727634246121e-01
-1.820000000000000062e+00,-3.062000000000000099e+01,4.131024412662169243e-01
-2.069999999999999840e+00,-3.321000000000000085e+01,4.238493457561199329e-01
-2.209999999999999964e+00,-3.510999999999999943e+01,4.118231363483288998e-01
-2.379999999999999893e+00,-3.692000000000000171e+01,4.406308235804685669e-01
-2.450000000000000178e+00,-3.861999999999999744e+01,3.843717473262137641e-01
-2.589999999999999858e+00,-3.990999999999999659e+01,3.916576704186298108e-01
-2.740000000000000213e+00,-4.088000000000000256e+01,3.883166463016237691e-01
-3.040000000000000036e+00,-4.160000000000000142e+01,3.885567028703125203e-01
-3.209999999999999964e+00,-4.203000000000000114e+01,3.977423482270320831e-01
-3.290000000000000036e+00,-4.196999999999999886e+01,3.766018089348147635e-01
-3.379999999999999893e+00,-4.147999999999999687e+01,3.874032375121627680e-01
-3.500000000000000000e+00,-4.107000000000000028e+01,3.896468486420748834e-01
-3.560000000000000053e+00,-4.029999999999999716e+01,3.848335383259198217e-01
-3.620000000000000107e+00,-3.899000000000000199e+01,3.845068656059193457e-01
-3.450000000000000178e+00,-3.770000000000000284e+01,3.822240561622427535e-01
-3.430000000000000160e+00,-3.624000000000000199e+01,3.995210037047575713e-01
-3.479999999999999982e+00,-3.417000000000000171e+01,3.948414334446150864e-01
-3.439999999999999947e+00,-3.194000000000000128e+01,3.802744450116194441e-01
-3.430000000000000160e+00,-2.973000000000000043e+01,3.807993905532242596e-01
-3.270000000000000018e+00,-2.766000000000000014e+01,3.953722227845357096e-01
-3.339999999999999858e+00,-2.519000000000000128e+01,3.810855711350383257e-01
-3.339999999999999858e+00,-2.257000000000000028e+01,3.762005254764768658e-01
