Record Length,2.500000e+03,,   0.045500000000,  -0.00400,
Sample Interval,2.000000e-06,,   0.045502000000,   0.01600,
Trigger Point,-2.275000000000e+04,,   0.045504000000,   0.01400,
,,,   0.045506000000,   0.00000,
,,,   0.045508000000,   0.00400,
,,,   0.045510000000,  -0.01200,
Source,CH1,,   0.045512000000,   0.02000,
Vertical Units,V,,   0.045514000000,   0.02000,
Vertical Scale,5.000000e-02,,   0.045516000000,  -0.00400,
Vertical Offset,0.000000e+00,,   0.045518000000,  -0.03600,
Horizontal Units,s,,   0.045520000000,   0.01000,
Horizontal Scale,5.000000e-04,,   0.045522000000,   0.03800,
Pt Fmt,Y,,   0.045524000000,   0.01000,
Yzero,0.000000e+00,,   0.045526000000,   0.02200,
Probe Atten,1.000000e+01,,   0.045528000000,   0.02400,
Model Number,TBS1052B-EDU,,   0.045530000000,   0.00400,
Serial Number,C050624,,   0.045532000000,   0.01400,
Firmware Version,FV:v4.06,,   0.045534000000,   0.00800,
,,,0.045536000000,  -0.01000,
,,,0.045538000000,   0.01400,
,,,0.045540000000,   0.00800,
,,,0.045542000000,  -0.00800,
,,,0.045544000000,   0.02200,
,,,0.045546000000,   0.00000,
,,,0.045548000000,   0.00800,
,,,0.045550000000,   0.01600,
,,,0.045552000000,   0.00200,
,,,0.045554000000,   0.01000,
,,,0.045556000000,   0.01400,
,,,0.045558000000,   0.04400,
,,,0.045560000000,   0.01800,
,,,0.045562000000,   0.01600,
,,,0.045564000000,   0.02400,
,,,0.045566000000,  -0.01000,
,,,0.045568000000,  -0.01400,
,,,0.045570000000,   0.01200,
,,,0.045572000000,   0.00200,
,,,0.045574000000,  -0.01400,
,,,0.045576000000,   0.00000,
,,,0.045578000000,   0.01400,
,,,0.045580000000,   0.00600,
,,,0.045582000000,   0.00800,
,,,0.045584000000,   0.02800,
,,,0.045586000000,   0.03000,
,,,0.045588000000,   0.02000,
,,,0.045590000000,  -0.00600,
,,,0.045592000000,   0.01600,
,,,0.045594000000,   0.00800,
,,,0.045596000000,   0.00600,
,,,0.045598000000,  -0.00600,
,,,0.045600000000,   0.00000,
,,,0.045602000000,   0.01600,
,,,0.045604000000,  -0.00600,
,,,0.045606000000,   0.00800,
,,,0.045608000000,   0.02200,
,,,0.045610000000,  -0.00200,
,,,0.045612000000,   0.00200,
,,,0.045614000000,   0.03800,
,,,0.045616000000,   0.03200,
,,,0.045618000000,   0.03600,
,,,0.045620000000,   0.01400,
,,,0.045622000000,   0.00600,
,,,0.045624000000,   0.02200,
,,,0.045626000000,   0.01600,
,,,0.045628000000,   0.01400,
,,,0.045630000000,   0.00800,
,,,0.045632000000,   0.00200,
,,,0.045634000000,   0.00400,
,,,0.045636000000,   0.01200,
,,,0.045638000000,   0.00200,
,,,0.045640000000,   0.03400,
,,,0.045642000000,   0.01800,
,,,0.045644000000,   0.02000,
,,,0.045646000000,   0.00400,
,,,0.045648000000,   0.01200,
,,,0.045650000000,   0.01800,
,,,0.045652000000,   0.01000,
,,,0.045654000000,   0.02800,
,,,0.045656000000,   0.01400,
,,,0.045658000000,   0.01200,
,,,0.045660000000,   0.03200,
,,,0.045662000000,   0.02000,
,,,0.045664000000,   0.03000,
,,,0.045666000000,   0.02800,
,,,0.045668000000,   0.01600,
,,,0.045670000000,   0.00400,
,,,0.045672000000,  -0.00400,
,,,0.045674000000,  -0.00400,
,,,0.045676000000,   0.00400,
,,,0.045678000000,   0.00600,
,,,0.045680000000,   0.01200,
,,,0.045682000000,   0.01000,
,,,0.045684000000,   0.01000,
,,,0.045686000000,   0.05000,
,,,0.045688000000,   0.03000,
,,,0.045690000000,   0.00800,
,,,0.045692000000,   0.00000,
,,,0.045694000000,   0.00800,
,,,0.045696000000,  -0.00800,
,,,0.045698000000,  -0.00200,
,,,0.045700000000,  -0.00200,
,,,0.045702000000,   0.00200,
,,,0.045704000000,   0.02000,
,,,0.045706000000,   0.00400,
,,,0.045708000000,   0.01000,
,,,0.045710000000,   0.01200,
,,,0.045712000000,   0.01800,
,,,0.045714000000,   0.02200,
,,,0.045716000000,   0.01200,
,,,0.045718000000,   0.00400,
,,,0.045720000000,   0.00200,
,,,0.045722000000,  -0.00200,
,,,0.045724000000,  -0.00200,
,,,0.045726000000,   0.01000,
,,,0.045728000000,   0.01600,
,,,0.045730000000,   0.00000,
,,,0.045732000000,   0.00200,
,,,0.045734000000,   0.03000,
,,,0.045736000000,   0.02000,
,,,0.045738000000,   0.00800,
,,,0.045740000000,   0.01400,
,,,0.045742000000,   0.01000,
,,,0.045744000000,   0.01800,
,,,0.045746000000,   0.01400,
,,,0.045748000000,  -0.01400,
,,,0.045750000000,   0.00200,
,,,0.045752000000,   0.01400,
,,,0.045754000000,   0.01200,
,,,0.045756000000,  -0.01000,
,,,0.045758000000,   0.01000,
,,,0.045760000000,   0.02200,
,,,0.045762000000,  -0.01600,
,,,0.045764000000,   0.03400,
,,,0.045766000000,   0.00600,
,,,0.045768000000,  -0.01400,
,,,0.045770000000,   0.02800,
,,,0.045772000000,   0.04600,
,,,0.045774000000,   0.04200,
,,,0.045776000000,  -0.00400,
,,,0.045778000000,  -0.00800,
,,,0.045780000000,   0.01800,
,,,0.045782000000,   0.02200,
,,,0.045784000000,   0.02000,
,,,0.045786000000,   0.02000,
,,,0.045788000000,   0.02000,
,,,0.045790000000,   0.00600,
,,,0.045792000000,   0.02200,
,,,0.045794000000,   0.03600,
,,,0.045796000000,   0.01000,
,,,0.045798000000,   0.01800,
,,,0.045800000000,   0.02000,
,,,0.045802000000,   0.01800,
