  0.0000000e+000, -6.6033588e+001,
  3.1250000e+001, -7.2389320e+001,
  6.2500000e+001, -1.0432672e+002,
  9.3750000e+001, -9.1244851e+001,
  1.2500000e+002, -8.8787224e+001,
  1.5625000e+002, -9.8306121e+001,
  1.8750000e+002, -8.7828867e+001,
  2.1875000e+002, -8.6964581e+001,
  2.5000000e+002, -9.2285522e+001,
  2.8125000e+002, -9.0163025e+001,
  3.1250000e+002, -9.6830369e+001,
  3.4375000e+002, -1.0061088e+002,
  3.7500000e+002, -8.8081684e+001,
  4.0625000e+002, -9.8306121e+001,
  4.3750000e+002, -1.0316258e+002,
  4.6875000e+002, -9.0651023e+001,
  5.0000000e+002, -9.2150293e+001,
  5.3125000e+002, -9.0980274e+001,
  5.6250000e+002, -9.3314432e+001,
  5.9375000e+002, -8.7846504e+001,
  6.2500000e+002, -8.3877848e+001,
  6.5625000e+002, -8.0849909e+001,
  6.8750000e+002, -8.3254622e+001,
  7.1875000e+002, -7.8315849e+001,
  7.5000000e+002, -7.7698502e+001,
  7.8125000e+002, -7.3576979e+001,
  8.1250000e+002, -7.0237427e+001,
  8.4375000e+002, -6.6162937e+001,
  8.7500000e+002, -6.1353516e+001,
  9.0625000e+002, -5.5432865e+001,
  9.3750000e+002, -4.7148663e+001,
  9.6875000e+002, -3.4907562e+001,
  1.0000000e+003,  2.4507370e+000,
  1.0312500e+003,  7.9539413e+000,
  1.0625000e+003,  1.4041824e+000,
  1.0937500e+003, -3.6183411e+001,
  1.1250000e+003, -4.7871838e+001,
  1.1562500e+003, -5.6097248e+001,
  1.1875000e+003, -6.1641609e+001,
  1.2187500e+003, -6.6151180e+001,
  1.2500000e+003, -7.1589710e+001,
  1.2812500e+003, -7.2842041e+001,
  1.3125000e+003, -7.7945440e+001,
  1.3437500e+003, -7.9221291e+001,
  1.3750000e+003, -8.5188974e+001,
  1.4062500e+003, -8.1414341e+001,
  1.4375000e+003, -8.3189947e+001,
  1.4687500e+003, -9.7141982e+001,
  1.5000000e+003, -8.6276680e+001,
  1.5312500e+003, -8.8740188e+001,
  1.5625000e+003, -8.5535864e+001,
  1.5937500e+003, -9.4960690e+001,
  1.6250000e+003, -8.9786737e+001,
  1.6562500e+003, -8.9510401e+001,
  1.6875000e+003, -9.6089553e+001,
  1.7187500e+003, -9.4325706e+001,
  1.7500000e+003, -8.8552044e+001,
  1.7812500e+003, -9.1926872e+001,
  1.8125000e+003, -9.1697573e+001,
  1.8437500e+003, -9.3414384e+001,
  1.8750000e+003, -9.4155200e+001,
  1.9062500e+003, -9.4255152e+001,
  1.9375000e+003, -8.9092957e+001,
  1.9687500e+003, -9.3379107e+001,
  2.0000000e+003, -9.9335032e+001,
  2.0312500e+003, -7.4023819e+001,
  2.0625000e+003, -6.8526493e+001,
  2.0937500e+003, -7.4764635e+001,
  2.1250000e+003, -9.2914627e+001,
  2.1562500e+003, -1.0439140e+002,
  2.1875000e+003, -9.7747570e+001,
  2.2187500e+003, -1.0192789e+002,
  2.2500000e+003, -9.7336005e+001,
  2.2812500e+003, -9.5936686e+001,
  2.3125000e+003, -9.7406559e+001,
  2.3437500e+003, -9.5189991e+001,
  2.3750000e+003, -9.7353643e+001,
  2.4062500e+003, -9.4907775e+001,
  2.4375000e+003, -9.5625072e+001,
  2.4687500e+003, -9.8582458e+001,
  2.5000000e+003, -1.0439140e+002,
  2.5312500e+003, -1.0228654e+002,
  2.5625000e+003, -1.0439140e+002,
  2.5937500e+003, -9.7847521e+001,
  2.6250000e+003, -1.0296268e+002,
  2.6562500e+003, -9.6554033e+001,
  2.6875000e+003, -9.9576092e+001,
  2.7187500e+003, -1.0131642e+002,
  2.7500000e+003, -9.9875946e+001,
  2.7812500e+003, -9.6089553e+001,
  2.8125000e+003, -9.8082701e+001,
  2.8437500e+003, -9.9875946e+001,
  2.8750000e+003, -9.3143928e+001,
  2.9062500e+003, -9.9446743e+001,
  2.9375000e+003, -9.8935227e+001,
  2.9687500e+003, -9.4096405e+001,
  3.0000000e+003, -9.5848494e+001,
  3.0312500e+003, -9.6771574e+001,
  3.0625000e+003, -8.2366817e+001,
  3.0937500e+003, -7.7739658e+001,
  3.1250000e+003, -8.5071384e+001,
  3.1562500e+003, -9.4496210e+001,
  3.1875000e+003, -1.0439140e+002,
  3.2187500e+003, -1.0131642e+002,
  3.2500000e+003, -1.0439140e+002,
