# x,y,error
0.000000000000000000e+00,0.000000000000000000e+00,5.053189904215050349e-02
-5.999999999999999778e-01,-2.000000000000000111e-01,5.186100535617458457e-02
0.000000000000000000e+00,-1.000000000000000056e-01,5.201716987817259219e-02
0.000000000000000000e+00,1.000000000000000000e+00,5.162402492425669648e-02
2.000000000000000111e-01,1.000000000000000056e-01,5.138343310385403567e-02
1.800000000000000044e+00,1.199999999999999956e+00,5.174985753882606343e-02
2.899999999999999911e+00,1.899999999999999911e+00,5.172001753325407986e-02
2.899999999999999911e+00,3.100000000000000089e+00,5.155792995263062950e-02
4.000000000000000000e+00,3.600000000000000089e+00,5.219451823085759917e-02
4.400000000000000355e+00,3.399999999999999911e+00,5.042508447955754841e-02
4.599999999999999645e+00,3.299999999999999822e+00,5.130039615219066790e-02
4.500000000000000000e+00,3.200000000000000178e+00,5.038110132805562885e-02
4.299999999999999822e+00,3.399999999999999911e+00,5.180187917149750576e-02
4.099999999999999645e+00,3.899999999999999911e+00,5.074857177078138937e-02
3.700000000000000178e+00,3.500000000000000000e+00,5.078057715118384358e-02
3.299999999999999822e+00,3.200000000000000178e+00,5.015848490208171112e-02
3.299999999999999822e+00,3.000000000000000000e+00,5.057320047922432560e-02
2.899999999999999911e+00,5.000000000000000000e+00,5.105940825756981327e-02
3.100000000000000089e+00,7.200000000000000178e+00,5.006220618263363537e-02
3.500000000000000000e+00,8.099999999999999645e+00,5.022110043388510608e-02
3.899999999999999911e+00,6.599999999999999645e+00,5.046199909659539878e-02
3.899999999999999911e+00,7.700000000000000178e+00,5.109079021936303172e-02
3.899999999999999911e+00,9.599999999999999645e+00,5.062764560213411924e-02
3.899999999999999911e+00,1.050000000000000000e+01,5.058206752067434531e-02
3.700000000000000178e+00,1.080000000000000071e+01,5.133626784099539625e-02
4.000000000000000000e+00,1.030000000000000071e+01,5.099361186097897680e-02
3.600000000000000089e+00,1.159999999999999964e+01,5.079215912523158544e-02
4.299999999999999822e+00,1.159999999999999964e+01,5.064572449899537587e-02
3.799999999999999822e+00,1.159999999999999964e+01,5.128578509742882929e-02
3.799999999999999822e+00,1.040000000000000036e+01,5.089043933508428930e-02
2.799999999999999822e+00,1.100000000000000000e+01,5.035706049050435451e-02
2.899999999999999911e+00,1.050000000000000000e+01,5.208642890612057846e-02
2.000000000000000000e+00,1.230000000000000071e+01,5.071529029413474748e-02
5.999999999999999778e-01,1.190000000000000036e+01,5.048351252012558965e-02
4.000000000000000222e-01,1.230000000000000071e+01,5.073882098302315985e-02
5.999999999999999778e-01,1.219999999999999929e+01,5.074650024556568578e-02
1.100000000000000089e+00,1.450000000000000000e+01,5.076525227038549554e-02
5.999999999999999778e-01,1.319999999999999929e+01,5.088964109025261723e-02
2.000000000000000000e+00,1.330000000000000071e+01,5.037922990573452664e-02
2.600000000000000089e+00,1.219999999999999929e+01,5.199387007076329559e-02
2.299999999999999822e+00,1.419999999999999929e+01,4.999137088053783040e-02
2.299999999999999822e+00,1.430000000000000071e+01,5.014384190201545688e-02
2.799999999999999822e+00,1.509999999999999964e+01,5.083723497377925366e-02
1.600000000000000089e+00,1.409999999999999964e+01,5.024000850195380063e-02
2.600000000000000089e+00,1.340000000000000036e+01,5.114003434051479086e-02
2.500000000000000000e+00,1.219999999999999929e+01,5.090464863842722454e-02
3.100000000000000089e+00,1.219999999999999929e+01,5.080872910857290453e-02
3.100000000000000089e+00,1.300000000000000000e+01,5.064514254736721122e-02
2.299999999999999822e+00,1.309999999999999964e+01,5.015802951607702814e-02
3.100000000000000089e+00,1.190000000000000036e+01,4.990967519350446302e-02
3.200000000000000178e+00,1.280000000000000071e+01,5.084700564292247288e-02
1.899999999999999911e+00,1.250000000000000000e+01,4.960514905123463575e-02
3.000000000000000000e+00,1.300000000000000000e+01,5.169162309865448640e-02
3.799999999999999822e+00,1.209999999999999964e+01,5.019939162173714386e-02
3.000000000000000000e+00,1.059999999999999964e+01,5.152811485543482006e-02
4.700000000000000178e+00,9.400000000000000355e+00,5.070309162469209541e-02
4.599999999999999645e+00,8.900000000000000355e+00,5.077750187055431186e-02
3.600000000000000089e+00,8.099999999999999645e+00,5.020158049363203367e-02
3.600000000000000089e+00,8.199999999999999289e+00,5.147001854166813328e-02
3.799999999999999822e+00,8.699999999999999289e+00,4.993648501879671686e-02
4.299999999999999822e+00,8.099999999999999645e+00,5.040279169877115439e-02
4.299999999999999822e+00,7.099999999999999645e+00,5.059785393606396064e-02
5.299999999999999822e+00,8.800000000000000711e+00,5.103930313259776030e-02
4.900000000000000355e+00,9.599999999999999645e+00,5.144449967104149091e-02
4.500000000000000000e+00,9.500000000000000000e+00,5.048186621436936278e-02
4.700000000000000178e+00,6.700000000000000178e+00,5.089098135910040399e-02
3.399999999999999911e+00,7.099999999999999645e+00,5.122018828471044949e-02
3.200000000000000178e+00,7.599999999999999645e+00,5.145325912573185667e-02
2.899999999999999911e+00,5.700000000000000178e+00,5.028183035790315114e-02
1.899999999999999911e+00,5.599999999999999645e+00,5.109656723786417526e-02
1.899999999999999911e+00,3.899999999999999911e+00,5.098968318400066285e-02
2.899999999999999911e+00,4.200000000000000178e+00,5.035379251830048031e-02
2.200000000000000178e+00,4.000000000000000000e+00,5.056739629359809779e-02
2.600000000000000089e+00,6.000000000000000000e+00,5.174900473514514737e-02
1.800000000000000044e+00,5.200000000000000178e+00,5.127632055701458746e-02
1.300000000000000044e+00,5.000000000000000000e+00,5.183103591949243111e-02
6.999999999999999556e-01,3.200000000000000178e+00,5.194546178996172631e-02
1.500000000000000000e+00,1.500000000000000000e+00,5.012288225297038130e-02
2.600000000000000089e+00,1.699999999999999956e+00,5.231192535702375301e-02
4.099999999999999645e+00,1.000000000000000056e-01,5.179269281801502506e-02
4.700000000000000178e+00,6.999999999999999556e-01,5.093616143101457189e-02
4.799999999999999822e+00,1.399999999999999911e+00,5.190273285244895174e-02
6.599999999999999645e+00,3.500000000000000000e+00,5.115778880503463882e-02
5.000000000000000000e+00,3.399999999999999911e+00,5.169441752911659027e-02
4.700000000000000178e+00,2.600000000000000089e+00,5.122885168123009203e-02
5.000000000000000000e+00,5.400000000000000355e+00,5.066672289007221469e-02
5.400000000000000355e+00,3.799999999999999822e+00,5.086265591972216615e-02
5.299999999999999822e+00,5.599999999999999645e+00,5.032883141212304845e-02
5.799999999999999822e+00,5.000000000000000000e+00,5.191541992843044795e-02
5.000000000000000000e+00,5.099999999999999645e+00,5.026312381728817447e-02
3.799999999999999822e+00,8.199999999999999289e+00,5.118762870376343532e-02
2.799999999999999822e+00,8.500000000000000000e+00,5.046774497885674754e-02
3.299999999999999822e+00,8.199999999999999289e+00,5.187214547871382697e-02
3.399999999999999911e+00,6.200000000000000178e+00,5.082851740607919472e-02
3.200000000000000178e+00,5.200000000000000178e+00,5.059306068850553950e-02
1.800000000000000044e+00,4.900000000000000355e+00,5.083123725508843088e-02
1.000000000000000000e+00,6.500000000000000000e+00,5.058027225356279827e-02
2.999999999999999889e-01,7.000000000000000000e+00,5.105461948062599287e-02
